word,positive,negative
"whenever one speaks, one speaks to the point",1,0
while still alive,1,0
whirling,1,0
white and pure,1,0
white and smooth,1,0
whole,1,0
whole town turns out,1,0
whole world as one community,1,0
whole-hearted,1,0
whole-souled,1,0
wholehearted,1,0
wholeheartedly,1,0
wholly,1,0
widely known,1,0
will do,1,0
willing to bear the burden of office,1,0
willowy,1,0
wily,1,0
win universal praise,1,0
wind has subsided and the waves have calmed down,1,0
winning,1,0
winsome,1,0
wise,1,0
wise and farsighted,1,0
wise and full of stretegems,1,0
wisely,1,0
wiseness,1,0
with a graceful carriage,1,0
with a heart of mercy,1,0
with a kind and pleasant countenance,1,0
with all one's heart,1,0
with all one's heart and all one's might,1,0
with birds' twitter and fragrance of flower,1,0
with boundless happiness,1,0
with concentrated attention,1,0
with credit,1,0
with dazzling brightness,1,0
with deep feeling,1,0
with every detail vividly described,1,0
with facility,1,0
with far-reaching aspiration,1,0
with fixed attention,1,0
with flashing eyes,1,0
with flowing rhythm,1,0
with genuine affection,1,0
with goodwill,1,0
with great care,1,0
with great concentration,1,0
with great vigor,1,0
with gusto,1,0
with heavy traffic,1,0
with high proficiency,1,0
with inflexible will,1,0
with luxuriant foliage,1,0
with might redoubled,1,0
with no chink in one's armour,1,0
with no danger of anything going wrong,1,0
with no risk at all,1,0
with people bustling about,1,0
with people coming and going,1,0
with pleasure,1,0
with rapt attention,1,0
with relish,1,0
with reservations,1,0
with sincere words and earnest wishes,1,0
with special care,1,0
with steady steps,1,0
with strong soldiers and sturdy horses,1,0
with tactful remark,1,0
with tender feeligs,1,0
with tenderness,1,0
with the prices clearly marked,1,0
with the seal unbroken,1,0
with unswerving determination,1,0
with vigorous strides,1,0
with white hair and ruddy complexion,1,0
within reason,1,0
without a hitch,1,0
without beating about the bush,1,0
without demur,1,0
without hesitation,1,0
without mishap,1,0
without parallel,1,0
without parallel in history,1,0
without precedent in history,1,0
without reservation,1,0
without selfish considerations,1,0
without the slightest error,1,0
wittily,1,0
witty,1,0
wonderful,1,0
wonderful workmanship (or superb craftsmanship) excelling nature,1,0
wonderful workmanship excelling nature,1,0
wonderfully,1,0
work well,1,0
world-class,1,0
world-shaking,0,1
world-shattering,1,0
worldly-wise,1,0
worshipful,1,0
worth hearing a hundred times,1,0
worth reading a hundred times,1,0
worth several cities,1,0
worthily,1,0
worthy,1,0
worthy of the name,1,0
wrapped,1,0
wrapped up,1,0
written in a forceful hand,1,0
written with a graphic pen,1,0
yellow maturity,1,0
yes,1,0
yielding,1,0
younger generation will surpass the older,1,0
your,1,0
youth is to be regarded with respect,1,0
yummy,1,0
zealous,1,0
zealous for public interests,1,0
zealous for the common well,1,0
zestful,1,0
zippy,1,0
I'm afraid,0,1
abandon oneself to despair,0,1
abashed,0,1
abhor,0,1
abominate,0,1
absolutely terrified,0,1
abus,0,1
abuse,0,1
accusation,0,1
accuse,0,1
adopt a hostile attitude towards,0,1
afraid of being found out,0,1
afraid of impairing personal relations,0,1
agonized,0,1
alarmed,0,1
alarmed and panicky,0,1
all food is delicious to the starving,0,1
almost swooning with fright,0,1
amaze,0,1
amazed,0,1
amazement,0,1
anger,0,1
angrily,0,1
angrily rebuke,0,1
angry,0,1
anguished,0,1
annoyed,0,1
answer back sarcastically,0,1
anxiety,0,1
anxious,0,1
apprehensive,0,1
ashamed,0,1
ashamed and remorseful,0,1
assail,0,1
assault,0,1
astonied,0,1
astonished,0,1
astonishment,0,1
astounded,0,1
attack,0,1
attack by innuendo,0,1
attack in speech or writing,0,1
awkward,0,1
backbite,0,1
bashful,0,1
bawl at ... angrily,0,1
be a tax on one's mind,0,1
be afraid,0,1
be afraid of,0,1
be afraid of difficulty,0,1
be agape and tongue-tied,0,1
be agitated,0,1
be alarmed,0,1
be amazed,0,1
be angry,0,1
be annoyed,0,1
be antagonistic to,0,1
be anxious,0,1
be anxious about,0,1
be anxious to,0,1
be ashamed,0,1
be ashamed of and disgusted with,0,1
be astonied,0,1
be astonished,0,1
be at a loss for words,0,1
be awed,0,1
be awed by the sight of,0,1
be bashful,0,1
be battle-shy,0,1
be bitterly disappointed,0,1
be bitterly remorseful,0,1
be boiling with rage,0,1
be breathless with anxiety,0,1
be burning with anger,0,1
be captious,0,1
be compunctious,0,1
be concerned,0,1
be concerned with,0,1
be conscience-stricken,0,1
be cross,0,1
be deeply grieved,0,1
be dejected,0,1
be depressed,0,1
be depressed and discontended,0,1
be difficult and sulky,0,1
be disappointed,0,1
be discouraged,0,1
be disgruntled,0,1
be disgusted,0,1
be disgusted with,0,1
be disheartened,0,1
be disinclined to,0,1
be disloyal,0,1
be dispirited,0,1
be displeased,0,1
be distressed,0,1
be downhearted,0,1
be dumb as a wooden chicken,0,1
be dumbfounded,0,1
be embarrassed,0,1
be empathic,0,1
be enraged,0,1
be even afraid of one's own shadow,0,1
be extremly sorrowful,0,1
be fainthearted,0,1
be fed up,0,1
be fed up with,0,1
be fidgety,0,1
be filled with apprehension,0,1
be filled with indignation,0,1
be flustered and exasperated,0,1
be foul-mouthed,0,1
be frightened,0,1
be frightened out of one's wits,0,1
be frustrated,0,1
be full of misgivings,0,1
be full of remorse,0,1
be furious,0,1
be greatly surprised,0,1
be grieved,0,1
be guilty conscious,0,1
be half-hearted,0,1
be heartbroken,0,1
be horrified,0,1
be hostile to,0,1
be ill at ease,0,1
be impatient,0,1
be in a constant state of anxiety,0,1
be in a daze,0,1
be in a dilemma,0,1
be in a hurry,0,1
be in a hurry to,0,1
be in a state of anxiety,0,1
be in a trance,0,1
be in an awkward position,0,1
be in an awkward predicament,0,1
be in anger,0,1
be in extreme greif,0,1
be in low spirits,0,1
be in two minds,0,1
be indifferent to,0,1
be indignant,0,1
be infuriated,0,1
be irresolute,0,1
be irritated,0,1
be left speechless,0,1
be left to grieve in the cold,0,1
be low-spirited,0,1
be malcontent,0,1
be not concerned with,0,1
be of two minds,0,1
be on tenterhooks,0,1
be out of practice,0,1
be out of practise,0,1
be outraged by an injustice,0,1
be overanxious,0,1
be overcautious and indecisive,0,1
be overcritical,0,1
be overwhelmed with sorrow,0,1
be paranoiac,0,1
be peevish,0,1
be penitent,0,1
be put out,0,1
be quite taken aback,0,1
be resentful,0,1
be ruffled,0,1
be sad,0,1
be scared,0,1
be shamed into anger,0,1
be shamefaced,0,1
be shilly-shally,0,1
be shocked,0,1
be shy,0,1
be shy with strangers,0,1
be sick of,0,1
be smitten with fear,0,1
be solicitous,0,1
be sorrowful,0,1
be sorry,0,1
be struck dumb,0,1
be struck with terror,0,1
be stunned,0,1
be stupefied,0,1
be suprised,0,1
be surprised,0,1
be suspicious,0,1
be suspicious and hostile,0,1
be terribly suspicious,0,1
be terrified,0,1
be terrifled by the sight of,0,1
be terror-stricken,0,1
be timid,0,1
be tired of,0,1
be transfixed,0,1
be unable to act impartially for fear of offending sb,0,1
be unable to act impartially for fear of offending sb.,0,1
be unable to make up one's mind,0,1
be unhappy,0,1
be unwilling,0,1
be unwilling to borrow trouble,0,1
be unworthy of the honour,0,1
be upset,0,1
be utterly bored,0,1
be utterly discomfited,0,1
be very anxious,0,1
be vexed,0,1
be weary of,0,1
be worried,0,1
be worried about,0,1
bear a grudge,0,1
beat and scold,0,1
beat one's breast and stamp one's feet,0,1
beautiful eyes staring in anger,0,1
become angry,0,1
become dejected,0,1
become impatient,0,1
become infuriated,0,1
become suspicious,0,1
become terror-stricken at news,0,1
beg your pardon,0,1
bemoan the state of the universe and pity the fate of mankind,0,1
berat,0,1
berate,0,1
beside oneself with anger,0,1
beside oneself with rage,0,1
betray,0,1
betray one's anger,0,1
bitter and astringent,0,1
bitterly attack,0,1
bitterly detest,0,1
bitterly hate,0,1
bitterly scold,0,1
blackguard,0,1
blame,0,1
blame ... wrongly,0,1
blame everyone and everything but oneself,0,1
blame god and man,0,1
blame oneself,0,1
blaspheme,0,1
blue,0,1
blunt rebuke,0,1
blush,0,1
blush due to shyness,0,1
blush from shame,0,1
blush with shame,0,1
blush with shyness,0,1
blushing,0,1
boil with rage,0,1
boo,0,1
bored,0,1
bored to death,0,1
boredom,0,1
bristle with anger,0,1
broken-hearted,0,1
brush aside,0,1
burn with anger,0,1
burning with anxiety,0,1
call ... names,0,1
call into question,0,1
call names,0,1
call people names in public,0,1
can find no place to hide oneself for shame,0,1
cannot bear the sight of,0,1
care-laden,0,1
careworn,0,1
castigate,0,1
castigation,0,1
cease to be faithful,0,1
censure,0,1
change,0,1
change countenance,0,1
charge,0,1
chastise,0,1
cheat,0,1
cheat on,0,1
cheerlessness,0,1
chide,0,1
choke with resentment,0,1
clamour,0,1
clapperclaw,0,1
cold-shoulder,0,1
commiserate,0,1
commiseration,0,1
complain,0,1
complain and call for redress,0,1
complain incessantly,0,1
complain of hardship,0,1
complain of suffering,0,1
complaint,0,1
complaints are heard everywhere,0,1
compunction,0,1
concerned,0,1
condemn,0,1
condemn both in speech and in writing,0,1
condemn to eternal damnation,0,1
condemnation,0,1
condonation,0,1
condone,0,1
conscience-stricken,0,1
consign to limbo,0,1
constrained,0,1
contempn,0,1
contempt,0,1
contemptuous,0,1
coy,0,1
crabbed,0,1
crestfallen,0,1
cries of discontent rise all round,0,1
criticism,0,1
criticize,0,1
criticize and denounce sb.,0,1
criticize mentally,0,1
criticize severely,0,1
cross,0,1
cry down,0,1
cuckold,0,1
curse,0,1
curse roundly,0,1
curse unceasingly,0,1
cynical,0,1
damn,0,1
decry,0,1
deeply astonished,0,1
deeply grieved,0,1
deeply regret,0,1
deeply worried,0,1
defy,0,1
dejected,0,1
demoralized,0,1
denounce,0,1
denouncement,0,1
denunciation,0,1
deplore,0,1
depressed,0,1
depressed and discontented,0,1
deride,0,1
deride and taunt,0,1
derision,0,1
despair,0,1
despise,0,1
despondence,0,1
despondency,0,1
despondent,0,1
detest,0,1
detest and reject,0,1
detest the world and its ways,0,1
detestation,0,1
diffident,0,1
disagree,0,1
disappointed,0,1
disappointing,0,1
disappointment,0,1
disapproval,0,1
disapprove,0,1
disbelieve,0,1
disconcerting,0,1
disconsolate,0,1
disconsolateness,0,1
discontented,0,1
discouraged,0,1
discriminate against,0,1
disdain,0,1
disdainful,0,1
disheartened,0,1
dislike,0,1
dislike and avoid,0,1
disloyal,0,1
dismay,0,1
dispirited,0,1
dispiritedness,0,1
dispite,0,1
displeased,0,1
disregard,0,1
dissatisfied,0,1
dissent,0,1
distracted,0,1
distraught,0,1
distressed,0,1
do ... in a fit of pique,0,1
do not take a fancy to,0,1
do one thing and neglect another,0,1
doubt,0,1
doubtful,0,1
downcast,0,1
downhearted,0,1
downheartedness,0,1
dread,0,1
dress down,0,1
driven to distraction,0,1
dull,0,1
dumbstruck,0,1
embarrassed,0,1
embarrassedly,0,1
embarrassing,0,1
embarrassment,0,1
empathize,0,1
emphasize one thing at the expense of another,0,1
enraged,0,1
envy and hate,0,1
exclaim,0,1
exclaim with admiration,0,1
excoriate,0,1
excoriation,0,1
excuse,0,1
exercise forbearance,0,1
expose and criticize,0,1
express one's anger,0,1
express one's disagreement,0,1
express one's dissatisfaction,0,1
extremely anxious,0,1
extremely sorrowful,0,1
extremely suspicious,0,1
extremely worried,0,1
face difficult choice,0,1
false alarm,0,1
fear,0,1
fear after the event,0,1
fear of disturbance in the rear,0,1
fear that,0,1
feel a twinge of conscience,0,1
feel aggrieved,0,1
feel alarmed,0,1
feel anxious,0,1
feel apologetic,0,1
feel as if a knife were piercing one's heart,0,1
feel ashamed,0,1
feel awkward,0,1
feel bad,0,1
feel compassion for,0,1
feel concerned about,0,1
feel deeply ashamed,0,1
feel dejected,0,1
feel depressed,0,1
feel disappointed,0,1
feel discouraged,0,1
feel disheartened,0,1
feel embarrassed,0,1
feel gloomy,0,1
feel injured and resentful,0,1
feel left out,0,1
feel lost,0,1
feel low,0,1
feel nervous when going into battle,0,1
feel oppressed,0,1
feel remorse,0,1
feel sad,0,1
feel shy,0,1
feel shy to,0,1
feel sorry,0,1
feel sorry about,0,1
feel sorry for,0,1
feel sorry for sb.,0,1
feel suffocated,0,1
feel suspicious,0,1
feel terribly worried,0,1
feel timid,0,1
feel too ashamed to show one's face,0,1
feel uncertain,0,1
feel unhappy,0,1
feel very much oppressed,0,1
feel vexed,0,1
feeling low,0,1
fellow sufferers sympathize with each other,0,1
fierce stare,0,1
find ... both funny and annoying,0,1
find fault,0,1
find fault meticulously,0,1
find fault with,0,1
find it embarrassing,0,1
find oneself at a loss,0,1
fire criticism at sb.,0,1
flare up,0,1
flare up in anger,0,1
fluctuate,0,1
flush with agitation,0,1
flush with anger,0,1
fly into a rage,0,1
fly into a rage from shame,0,1
fly into a rage out of shame,0,1
fly into a towering passion,0,1
fly into rage,0,1
foam with anger,0,1
foam with rage,0,1
for fear that,0,1
forfeit one's integrity,0,1
forgive,0,1
forgive and forget,0,1
forgiveness,0,1
freezing irony and burning satire,0,1
fret,0,1
frighhtened out of one's wits,0,1
frightened,0,1
frown upon,0,1
frustrated,0,1
frustrating,0,1
fume,0,1
fume with anger,0,1
furious,0,1
fuss,0,1
fussy,0,1
gaping,0,1
gaze at each other in speechless despair,0,1
get angry,0,1
get angry with,0,1
get fed up,0,1
get gooseflesh,0,1
get sick of,0,1
get worked up,0,1
gibe,0,1
give ... a talking-to,0,1
give a blow and a shout a severe rebuke,0,1
give a blow and a shout a sharp rebuke,0,1
give a snort of contempt,0,1
give a talking-to,0,1
give a tongue-lashing,0,1
give no heed,0,1
give no thought to,0,1
give oneself up as hopeless,0,1
give relief,0,1
give the red light,0,1
give up all hope,0,1
give vent to one's anger,0,1
glaring eyes,0,1
gloomy,0,1
glower and glare at,0,1
glum,0,1
gnash one's teeth,0,1
go around with a long face,0,1
greatly disappointed,0,1
grieve,0,1
grieved,0,1
grouchy,0,1
grumble,0,1
grumpy,0,1
"half-believing, half-doubting",0,1
harbour resentment,0,1
harbour suspicions,0,1
hate,0,1
hate bitterly,0,1
hate out of jealousy,0,1
have a feeling caused by something bad,0,1
have a fishbone caught in one's throat,0,1
have a fit of anger,0,1
have a gnawing regret,0,1
have a grudge against,0,1
have a guilty conscience,0,1
have a lingering fear,0,1
have a regret,0,1
have a simmering sense of injustice,0,1
have a weight on one's mind,0,1
have compassion for,0,1
have mercy on,0,1
have misgivings,0,1
have misgivings about sth.,0,1
have no end of doubts,0,1
have no end of worries,0,1
have no intention,0,1
have no regard for,0,1
have one's aspirations thwarted,0,1
have pent-up grievances,0,1
have pity for,0,1
have pity on,0,1
have pity on sb.,0,1
have scruples,0,1
have worries and misgivings,0,1
heartbroken,0,1
heartsickness,0,1
heavy,0,1
heavy at heart,0,1
heavy-hearted,0,1
heavyhearted,0,1
hesitate,0,1
hesitate to make move,0,1
hesitation,0,1
hold in contempt,0,1
hold loose,0,1
hold oneself responsible for a serious mistake,0,1
hopelessness,0,1
horrified,0,1
hungry person is not choosy about his food,0,1
hurl insults,0,1
ignorance,0,1
ignore,0,1
ill at ease,0,1
impatient,0,1
impeach,0,1
imprecate,0,1
imprecation,0,1
in a bad mood,0,1
in a confused state of mind,0,1
in a fit of anger,0,1
in a fury,0,1
in a rage,0,1
in a state of alarm,0,1
in a state of trepidation,0,1
in a temper,0,1
in a turmoil,0,1
in anger,0,1
in defiance of,0,1
in fear and trepidation,0,1
in low spirit,0,1
in low spirits,0,1
in tearless grief,0,1
incredulous,0,1
incur the wrath of God and the resentment of men,0,1
incur widespread indignation and discontent,0,1
indifferent,0,1
indignant,0,1
indignantly denounced,0,1
indignantly resent,0,1
insatiate,0,1
insinuate,0,1
insinuation,0,1
intersperse one's talk with curses,0,1
intolerable,0,1
intolerably,0,1
irate,0,1
irritated,0,1
it's a pity,0,1
it's too bad,0,1
joyless,0,1
joylessness,0,1
keep thinking about,0,1
lachrymose,0,1
lack in self-confidence,0,1
lackadaisical,0,1
lash out,0,1
lash out at,0,1
laugh away,0,1
laugh merrily or cursing angrily,0,1
lecture,0,1
let ... off,0,1
let loose a torrent of abuse,0,1
let people off easily whenever possible,0,1
letdown,0,1
like grieves for like,0,1
like riding a tiger,0,1
listless,0,1
loathe,0,1
loathing,0,1
look angery,0,1
look as if one had lost one's parents,0,1
look ashen,0,1
look at each other in blank dismay,0,1
look down on,0,1
look down upon,0,1
look extremely worried,0,1
look for a hole to craw into,0,1
look ghastly pale,0,1
look irritated,0,1
look pale,0,1
look reluctant,0,1
look serious,0,1
look shameful,0,1
look slightly irritated,0,1
look sullen,0,1
look upon sb. as mole cricket and ant,0,1
look upon with hatred,0,1
look utterly wretched,0,1
lose confidence,0,1
lose heart,0,1
lose hope,0,1
lose one's chastity,0,1
lose one's temper,0,1
lose sight of,0,1
loudly rebuke,0,1
low in spirit,0,1
low-spirited,0,1
low-spiritedness,0,1
lower one's guard,0,1
lugubrious,0,1
make innuendoes,0,1
make insinuations,0,1
make light of,0,1
make oblique accusations,0,1
make oblique references,0,1
make one's heart ache,0,1
maledictory,0,1
maltreatment by beating and scolding,0,1
marvel,0,1
marvel at,0,1
melancholic,0,1
melancholy,0,1
misanthropic,0,1
misanthropical,0,1
miserable,0,1
mock,0,1
mockery,0,1
moral indignation,0,1
morose,0,1
mournful,0,1
mutter one's disapproval,0,1
need great mental effort,0,1
neglect,0,1
neglectful,0,1
nerve-racking,0,1
nerve-wracking,0,1
nervous,0,1
nettled,0,1
niggle,0,1
not allow,0,1
not approve of,0,1
not be convinced,0,1
not be in the mood for,0,1
not be in the mood to,0,1
not be inclined to,0,1
not brook,0,1
not care in the least,0,1
not feel like doing,0,1
not know whether to laugh or cry,0,1
not know whether to laugh or to cry,0,1
not matter,0,1
not quite convinced,0,1
not reconciled to,0,1
not resigned to,0,1
not worry at all,0,1
nurse a bitter sense of wrong,0,1
nurse a grievance,0,1
nurse hatred,0,1
object to,0,1
one's heart still fluttering with fear,0,1
openly condemn,0,1
oppressed,0,1
oppugn,0,1
out of sorts,0,1
overlook,0,1
pained,0,1
palpitate with anxiety and fear,0,1
panic,0,1
panic-stricken,0,1
panic-striken,0,1
panic-struck,0,1
panicked,0,1
panicky,0,1
pardon,0,1
pathetic,0,1
penance,0,1
penitence,0,1
people are boiling with resentment,0,1
perplexed and alarmed,0,1
personal attack,0,1
perturbed,0,1
pick,0,1
pick fault with,0,1
pick holes,0,1
piqued,0,1
pity,0,1
plaintive,0,1
point at one but abuse another,0,1
point at sb. and scold him,0,1
pollute,0,1
poor-spirited,0,1
pour out a flood of abuse,0,1
pour out endless grievance,0,1
profane,0,1
protest,0,1
pull a long face,0,1
put on a long face,0,1
put on a stern expression,0,1
put on the back shelf,0,1
put oneself in sb.'s shoes,0,1
put the blame on,0,1
put the blame on ... else,0,1
question,0,1
raise a hue and cry,0,1
rampageous,0,1
rancour,0,1
rebuke,0,1
rebuke oneself,0,1
refutation,0,1
refute,0,1
regard as an enemy,0,1
regard superciliously,0,1
regret,0,1
regret all one's life,0,1
regret deeply,0,1
regret to the end of one's days,0,1
regret very much,0,1
regretful,0,1
remember with concern,0,1
remorseful,0,1
repent,0,1
repent and redress one's errors,0,1
repent remorsefully,0,1
repentance,0,1
repentant,0,1
repentantly,0,1
reprimand,0,1
reproach,0,1
reproach to one's face,0,1
reproachful,0,1
reproof,0,1
reprove,0,1
reprove oneself,0,1
resent,0,1
resentful,0,1
restless with anxiety,0,1
revil,0,1
revile,0,1
ride a tiger and find it hard to get off,0,1
ridicule,0,1
righteously indignat,0,1
round,0,1
rueful,0,1
sad,0,1
sad and anxious,0,1
sad and miserable,0,1
satire,0,1
satirize,0,1
"say ""no""",0,1
scared,0,1
scathingly denounce,0,1
sceptical,0,1
scoff at,0,1
scold,0,1
scold ... by enumerating his wrong-doings,0,1
scold angrily and abusively,0,1
scold roundly,0,1
scolding,0,1
scorn,0,1
scornful,0,1
scruple,0,1
secret worry,0,1
see red,0,1
seething popular discontent,0,1
seized with panic,0,1
seized with terror,0,1
self-reproach,0,1
set a high demand on somebody in the hope that he will improve,0,1
shake with fright,0,1
shamefaced,0,1
shamefacedness,0,1
sheepish,0,1
sheepishness,0,1
shilly-shally,0,1
shock,0,1
shocked,0,1
short-tempered,0,1
shout abuse,0,1
shout abuses,0,1
shout abuses in the street,0,1
shout at,0,1
shout curses,0,1
show bad emotions,0,1
show contempt for,0,1
show disdain for,0,1
show no interest in,0,1
show signs of anger,0,1
show sympathy for,0,1
shudder,0,1
shy,0,1
shyness,0,1
sick at heart,0,1
sigh,0,1
skeptical,0,1
slacken one's efforts,0,1
slight,0,1
smite the table and jump to one's feet,0,1
sniffish,0,1
snipe,0,1
sorrow,0,1
sorrow-stricken,0,1
sorrowful,0,1
sorry,0,1
speak ill of,0,1
speak sarcastically or ironically,0,1
spit on and curse,0,1
stamp with fury,0,1
stampede,0,1
stand in a corner,0,1
stare blankly,0,1
stare in anger,0,1
stare tongue-tied,0,1
stifled,0,1
stop smiling,0,1
straighten one's face,0,1
stressful,0,1
stun,0,1
stunned,0,1
stupefied,0,1
suddenly feel suspicious,0,1
suddenly turn hostile,0,1
suffocated,0,1
surprise,0,1
surprised,0,1
surprised and bewildered,0,1
suspect,0,1
suspicious,0,1
swear,0,1
sweat with shame,0,1
sympathize,0,1
sympathize with,0,1
sympathy,0,1
take a matter to heart,0,1
take exception to,0,1
take it out on,0,1
take no heed,0,1
take offence,0,1
take on a mental burden,0,1
take pains,0,1
take pity on,0,1
take the blame,0,1
take things too hard,0,1
take trouble,0,1
taunt,0,1
teach ... a lesson,0,1
teach sb. a lesson,0,1
tearful,0,1
terrified,0,1
terror-stricken,0,1
the fox mourns the death of the hare,0,1
there are a lot of complaints,0,1
throw out innuendoes against,0,1
timid,0,1
to one's great disappointment,0,1
too impatient to wait,0,1
too late for regrets,0,1
too late to repent,0,1
treat ... as a trifle,0,1
treat ... lightly,0,1
treat casually,0,1
treat lightly,0,1
treat with indifference,0,1
tremble with fear,0,1
trifle with,0,1
trouble about,0,1
trouble back at home,0,1
trying,0,1
turn a blind eye,0,1
turn pale at the mention of a tiger,0,1
turn pale at the mere mention of something terrible,0,1
turn pale with fear,0,1
turn pale with fright,0,1
turn up one's nose at,0,1
unable to act impartially for fear of offending,0,1
unable to hold oneself back,0,1
unbelieving,0,1
unbridledly rage,0,1
uncertain,0,1
underestimate,0,1
understand,0,1
understand and symathize with,0,1
understand and sympathize with,0,1
understanding,0,1
unnerved,0,1
unreconciled to,0,1
unresigned,0,1
unsatisfied,0,1
unwilling,0,1
unwilling to give up,0,1
unwillingness,0,1
upbraid,0,1
upset,0,1
use sarcastic remarks,0,1
use the past to disparage the present,0,1
utterly detest,0,1
vacillate,0,1
vacillation,0,1
vent one's anger,0,1
vent one's anger on ...,0,1
vent one's spleen,0,1
vexed,0,1
voice grievances,0,1
voice to stop or expel,0,1
"walk back and forth, not knowing which way to go",0,1
wander,0,1
waver,0,1
wear a long face,0,1
wear a worried look,0,1
weighed down with anxieties,0,1
weighed down with cares,0,1
weighed down with sorrow,0,1
will not spare a glance for,0,1
wish ... evil,0,1
with a deep feeling of grief,0,1
with a guilty conscience,0,1
with a shy look,0,1
with a worried frown,0,1
with anxiety gnawing at one's heart,0,1
with bitter hatred,0,1
with caution,0,1
with complete apathy,0,1
with deep sorrow,0,1
with fear and trepidation,0,1
with great grief,0,1
with one's hair standing on end,0,1
with reverence and awe,0,1
without discrepancy,0,1
wobble,0,1
woebegone,0,1
woeful,0,1
wonder,0,1
wonder at,0,1
work off one's anger,0,1
world-weary,0,1
worried,0,1
worried and apprehensive,0,1
worried and indignant,0,1
worry about,0,1
worry and fear,0,1
worry too much,0,1
worry unnecessarily,0,1
worry very much,0,1
wrathful,0,1
wring one's hand,0,1
a villain doesn't harm his neighbours,0,1
a bit bitter,0,1
abandon,0,1
abandoned,0,1
aberrant,0,1
abhorrent,0,1
abject,0,1
abjectly,0,1
abnormal,0,1
abnormally,0,1
abominable,0,1
abominable in appearance,0,1
abominably,0,1
above average,0,1
above standard,0,1
above the common run,0,1
abrupt,0,1
abruptly,0,1
abruptness,0,1
absent-minded,0,1
absent-mindedly,0,1
absentminded,0,1
absolutely irreconcilable,0,1
absolutely lawless,0,1
absolutely vicious,0,1
absolutely wrong,0,1
absorption,0,1
absurd,0,1
absurdist,0,1
absurdity,0,1
absurdly,0,1
acclivous,0,1
accursed,0,1
acedia,0,1
acerb,0,1
acerbic,0,1
acerbity,0,1
acid,0,1
acidulous,0,1
acquisitive,0,1
acquisitively,0,1
acrid,0,1
acrimony,0,1
adamantly,0,1
addlebrained,0,1
addled,0,1
addlepated,0,1
adhere to past practices,0,1
adulterine,0,1
adulterous,0,1
adverse,0,1
adynamic,0,1
affected,0,1
affectedness,0,1
afflicted with all ills,0,1
against the law or discipline,0,1
aggressive,0,1
aggressively,0,1
aggressiveness,0,1
aimless,0,1
airless,0,1
alarming,0,1
alarmingly dangerous,0,1
all alone,0,1
all in a muddle,0,1
all in vain,0,1
all physical existence is a vanity,0,1
almost extinct,0,1
alone,0,1
aloneness,0,1
aloof,0,1
aloof and arrogant,0,1
aloof and indifferent,0,1
aloof from politics and material pursuits,0,1
aloofness,0,1
amazing,0,1
ambidextrous,0,1
ambiguous,0,1
ambiguously,0,1
amiss,0,1
amoral,0,1
amorally,0,1
amorous,0,1
anomalistical,0,1
anomalous,0,1
anonymous,0,1
ant is trying to topple a giant tree,0,1
antagonistic,0,1
antiquated,0,1
antisymmetric,0,1
apathetic,0,1
apathetically,0,1
apathy,0,1
appalling,0,1
appallingly,0,1
apparently right but actually wrong,0,1
appearing better than it is,0,1
arbitrarily,0,1
arbitrary,0,1
arch-criminal,0,1
arduous,0,1
arduously,0,1
argumentative,0,1
armchair,0,1
arouse one's scorn,0,1
arrgant,0,1
arrogance,0,1
arrogant,0,1
arrogant and domineering,0,1
arrogant and imperious,0,1
arrogant and wilful,0,1
arrogantly,0,1
arrogantly and imperiously,0,1
arrogantly and wilfully,0,1
artful,0,1
artfully,0,1
artificial,0,1
artlessly,0,1
as if faced with a formidable foe,0,1
as incompatible as ice and hot coals,0,1
as incompatible as water and fire,0,1
as irreconcilable as ice and hot coals,0,1
as poor as a church mouse,0,1
as precarious as a pile of eggs,0,1
as proud as a peacock,0,1
as the Jack of all trade,0,1
as vague as mist,0,1
as wooden as a dummy,0,1
asinine,0,1
ask a tiger for its skin,0,1
ask the way from a blind person-seek advice from one who can offer none,0,1
askew,0,1
aslant,0,1
asperity,0,1
assertive,0,1
assertively,0,1
assertiveness,0,1
assorted,0,1
assuming,0,1
astable,0,1
astatic,0,1
astonishing,0,1
astringent,0,1
asymmetric,0,1
at daggers drawn,0,1
at odds,0,1
at sixes and sevens,0,1
at stake,0,1
at the end of one's resources,0,1
at the end of one's rope,0,1
at the end of one's tether,0,1
atrocious,0,1
atrociously,0,1
attach too much weight to this and too little to that,0,1
attach too much weight to this and too little weight to that,0,1
attitudinize,0,1
attribute a certain significance where none exists,0,1
attribute something to the wrong person or confuse one thing with another,0,1
austere,0,1
austerely,0,1
austereness,0,1
authoritarian,0,1
autocratic,0,1
autocratically,0,1
autocraticcally,0,1
avarice knows no bounds,0,1
avaricious,0,1
avariciously,0,1
awe-inspirng,0,1
awesome,0,1
awful,0,1
awfulness,0,1
awing,0,1
awkwardly,0,1
awkwardness,0,1
awry,0,1
babel of voices,0,1
backbreaking,0,1
backstage,0,1
backward,0,1
bad,0,1
bad off,0,1
bad old practices die hard,0,1
bad person in power,0,1
bad-mannered,0,1
bad-tempered,0,1
badly,0,1
badly off,0,1
baleful,0,1
banal,0,1
baneful,0,1
barbarian,0,1
barbaric,0,1
barbarous,0,1
barely,0,1
barren,0,1
base,0,1
baseless,0,1
basely,0,1
baseness,0,1
bawdily,0,1
bawdiness,0,1
bawdy,0,1
be a bloody snob,0,1
be an eyesore,0,1
be bound by,0,1
be constrained by,0,1
be fickle in affection,0,1
